Longitude,Latitude,Year,Month,Day,Depth,Chlorophyll
-7.119,52.2642,2015,2,10,0.0,5.2
-7.1642,52.277,2015,2,10,0.0,8.9
-9.72,53.6,2015,2,10,0.0,1.0
-9.754,53.6,2015,2,10,0.0,1.0
11.7952,55.8662,2015,2,11,1.0,4.7
10.3085,56.9895,2015,2,11,0.0,2.6
9.533,55.2497,2015,2,11,1.0,5.6
9.5283,55.4927,2015,2,11,1.0,5.2
11.1563,56.1305,2015,2,11,1.0,3.1
-9.5713,53.902,2015,2,11,0.0,1.0
9.722,55.429,2015,2,11,1.0,4.62
10.5163,56.867,2015,2,11,1.0,7.7
8.2243,56.0778,2015,2,11,1.0,5.9
9.5868,55.3665,2015,2,11,1.0,6.7
11.678,55.1968,2015,2,11,1.0,2.5
-9.558,53.886,2015,2,11,0.0,1.0
-9.5855,53.8875,2015,2,11,0.0,2.0
-7.0058,52.2818,2015,2,11,0.0,2.7
-7.017,52.2947,2015,2,11,0.0,4.8
-9.5807,53.7975,2015,2,11,0.0,2.0
-9.6033,53.8805,2015,2,11,0.0,1.0
-9.5797,53.884,2015,2,11,0.0,1.0
8.1083,55.967,2015,2,11,1.0,1.5
9.4707,55.0312,2015,2,11,1.0,8.4
-7.0063,52.3062,2015,2,11,0.0,3.1
-6.9915,52.3323,2015,2,11,0.0,2.3
-6.9923,52.3547,2015,2,11,0.0,2.7
-9.6017,53.7955,2015,2,11,0.0,1.0
-9.721,53.7998,2015,2,11,0.0,1.0
-9.7763,53.796,2015,2,11,0.0,1.0
-9.6153,53.8023,2015,2,11,0.0,1.0
-9.6477,53.8088,2015,2,11,0.0,2.0
-9.6633,53.8237,2015,2,11,0.0,1.0
9.8238,54.9483,2015,2,11,1.0,4.0
-6.972,52.367,2015,2,11,0.0,6.4
-6.9518,52.3967,2015,2,11,0.0,3.6
-9.9205,53.7792,2015,2,11,0.0,1.0
-9.9418,53.8183,2015,2,11,0.0,1.0
-6.9457,52.4133,2015,2,11,0.0,2.5
-9.7193,53.8493,2015,2,11,0.0,1.0
-9.7885,53.838,2015,2,11,0.0,1.0
-9.6415,53.8628,2015,2,11,0.0,1.0
-9.667,53.8642,2015,2,11,0.0,1.0
9.8245,54.8373,2015,2,11,1.0,3.7
-6.9367,52.4208,2015,2,11,0.0,1.9
-9.6033,53.8805,2015,2,11,0.0,1.0
-9.558,53.886,2015,2,11,0.0,4.0
-9.5797,53.884,2015,2,11,0.0,1.0
-7.0058,52.2818,2015,2,11,0.0,2.1
-7.0083,52.4268,2015,2,11,0.0,1.5
-7.0063,52.3062,2015,2,11,0.0,4.4
-6.9923,52.3547,2015,2,11,0.0,4.2
10.1603,54.9977,2015,2,12,1.0,8.57
11.3253,55.111,2015,2,12,1.0,1.7
11.5867,55.118,2015,2,12,1.0,11.6
-6.684,55.1487,2015,2,12,1.0,10.23
16.501,56.7723,2015,2,12,0.5,0.7
-9.0377,53.2607,2015,2,12,0.0,1.0
-9.0387,53.254,2015,2,12,0.0,1.0
-9.0453,53.268,2015,2,12,0.0,1.0
10.5242,54.7532,2015,2,12,1.0,9.41
12.2332,55.0132,2015,2,12,1.0,0.3
15.065,54.113,2015,2,12,0.0,4.0
-6.3717,52.3382,2015,2,12,0.0,2.1
-6.3892,52.3458,2015,2,12,0.0,1.8
-6.4097,52.343,2015,2,12,0.0,1.5
-6.419,52.334,2015,2,12,0.0,2.0
-8.9695,53.258,2015,2,12,0.0,1.0
-9.0137,53.2522,2015,2,12,0.0,2.0
-9.0495,53.251,2015,2,12,0.0,1.0
12.0538,55.161,2015,2,12,1.0,0.3
15.291,54.167,2015,2,12,0.0,3.4
15.557,54.204,2015,2,12,0.0,3.6
14.2353,53.9435,2015,2,12,0.0,3.8
-6.437,52.3258,2015,2,12,0.0,2.3
-6.437,52.3258,2015,2,12,0.0,1.7
-6.4487,52.3353,2015,2,12,0.0,2.0
-6.4602,52.3418,2015,2,12,0.0,2.7
-9.034,53.2375,2015,2,12,0.0,1.0
-9.0602,53.2363,2015,2,12,0.0,1.0
-9.0812,53.2497,2015,2,12,0.0,1.0
10.4203,55.0293,2015,2,12,1.0,18.5
-6.4702,52.3462,2015,2,12,0.0,3.4
-6.4712,52.3615,2015,2,12,0.0,1.0
-9.1542,53.2327,2015,2,12,0.0,2.0
-9.1063,53.2355,2015,2,12,0.0,1.0
-6.5688,52.384,2015,2,12,0.0,4.6
-9.1817,53.1873,2015,2,12,0.0,2.0
-9.215,53.2393,2015,2,12,0.0,2.0
-6.5653,52.4232,2015,2,12,0.0,1.7
-6.5618,52.4543,2015,2,12,0.0,1.4
-9.1227,53.202,2015,2,12,0.0,2.0
-6.5693,52.4927,2015,2,12,0.0,1.9
-9.0495,53.251,2015,2,12,0.0,1.0
-9.0387,53.254,2015,2,12,0.0,2.0
-9.0453,53.268,2015,2,12,0.0,1.0
-6.5122,52.3517,2015,2,12,0.0,1.9
-9.0377,53.2607,2015,2,12,0.0,1.0
8.549,55.337,2015,2,13,1.0,3.36
-64.668,10.5,2015,2,15,1.0,0.33
20.32,58.88,2015,2,15,0.0,0.0
18.23,58.58,2015,2,15,0.0,0.4
17.98,58.02,2015,2,15,0.0,0.5
17.67,57.12,2015,2,16,0.0,0.4
8.1083,55.967,2015,2,16,1.0,1.7
11.7705,55.0685,2015,2,16,1.0,26.0
12.2955,54.976,2015,2,16,1.0,1.6
16.202,56.3708,2015,2,16,0.0,1.0
14.87,55.62,2015,2,16,0.0,0.6
10.8022,55.066,2015,2,17,1.0,20.4
10.3687,56.2427,2015,2,17,1.0,2.4
11.51,54.8753,2015,2,17,1.0,3.6
10.3187,56.1547,2015,2,17,3.4,2.4
13.3,55.0,2015,2,17,1.0,2.03
-5.5972,54.467,2015,2,17,1.0,1.2
11.8273,54.7093,2015,2,17,1.0,4.9
11.1702,55.4612,2015,2,17,1.0,1.6
16.125,54.295,2015,2,17,0.0,1.0
10.8622,55.5077,2015,2,17,1.0,8.03
8.5763,55.0938,2015,2,17,1.0,2.64
16.361,54.451,2015,2,17,0.0,1.0
12.2783,54.485,2015,2,17,1.0,2.65
12.117,56.667,2015,2,17,0.0,11.4
11.55,54.317,2015,2,17,1.0,2.07
12.2117,56.94,2015,2,17,0.0,4.6
11.333,54.57,2015,2,17,1.0,1.32
11.67,57.192,2015,2,17,0.0,9.6
11.3,57.87,2015,2,18,0.0,9.4
10.513,58.275,2015,2,18,0.0,1.4
10.767,54.7,2015,2,18,1.0,2.12
10.85,58.295,2015,2,18,0.0,3.2
10.0752,55.166,2015,2,18,1.0,7.37
10.5322,55.6027,2015,2,18,1.0,6.71
9.0758,56.6208,2015,2,18,1.0,4.4
10.0903,55.6743,2015,2,18,1.0,3.0
11.2822,55.2483,2015,2,18,1.0,3.84
11.03,58.337,2015,2,18,0.0,12.1
9.7632,55.4588,2015,2,18,1.0,20.2
11.3253,55.111,2015,2,18,1.0,1.7
9.2925,56.5958,2015,2,18,1.0,12.0
11.4643,55.2053,2015,2,18,1.0,1.7
9.6687,55.7043,2015,2,18,1.0,0.6
11.433,58.258,2015,2,18,0.0,8.5
8.549,55.337,2015,2,18,1.0,2.4
8.4148,56.601,2015,2,18,1.0,4.5
12.117,56.667,2015,2,18,0.0,7.8
12.1538,55.1827,2015,2,19,1.0,0.3
12.4233,55.4933,2015,2,19,1.0,0.3
9.0625,56.954,2015,2,19,1.0,1.2
10.7717,55.2977,2015,2,19,0.5,3.6
9.5283,55.4927,2015,2,19,1.0,0.38
12.75,55.867,2015,2,19,1.0,0.3
9.722,55.429,2015,2,19,1.0,16.2
-6.2248,53.3455,2015,2,19,0.38,1.8
-6.2517,53.3478,2015,2,19,0.38,1.9
-6.273,53.3452,2015,2,19,0.43,2.5
-6.2917,53.3473,2015,2,19,0.46,2.7
9.6292,57.035,2015,2,19,1.0,0.3
14.728,54.04,2015,2,19,0.0,3.2
-6.149,53.343,2015,2,19,0.43,1.4
-6.1742,53.343,2015,2,19,0.44,1.0
-6.1952,53.3438,2015,2,19,0.53,1.6
13.3,55.0,2015,2,19,0.0,2.9
9.4707,55.0312,2015,2,19,1.0,2.9
14.498,53.981,2015,2,19,0.0,2.3
-6.1797,53.3593,2015,2,19,0.46,1.6
-6.191,53.3535,2015,2,19,0.55,1.6
-6.2105,53.3573,2015,2,19,0.29,1.7
-6.2292,53.3588,2015,2,19,0.46,2.5
9.8238,54.9483,2015,2,19,1.0,5.1
14.7277,54.0225,2015,2,19,0.0,4.1
-6.2378,53.3605,2015,2,19,0.0,3.6
-6.2552,53.368,2015,2,19,0.0,4.0
14.08,55.0,2015,2,19,0.0,1.6
-6.2248,53.3455,2015,2,19,0.46,2.0
-6.2517,53.3478,2015,2,19,0.5,2.1
-6.1742,53.343,2015,2,19,0.42,1.1
-6.1952,53.3438,2015,2,19,0.54,1.8
15.33,55.38,2015,2,19,0.0,0.7
15.98,55.25,2015,2,19,0.0,0.5
18.4,55.555,2015,2,20,0.0,0.4
19.58,56.63,2015,2,21,0.0,0.4
20.05,57.33,2015,2,21,0.0,0.7
19.88,58.0,2015,2,21,0.0,0.4
10.2568,55.0755,2015,2,25,1.0,7.17
9.561,56.9417,2015,2,25,0.6,11.0
8.2107,56.3433,2015,2,25,1.0,2.3
10.3743,55.0628,2015,2,25,0.5,12.9
9.9072,55.851,2015,2,25,1.0,2.3
9.9737,56.6627,2015,2,25,3.0,0.9
12.067,55.713,2015,2,25,1.0,2.0
10.5163,56.867,2015,2,26,1.0,3.4
10.5242,54.7532,2015,2,26,1.0,10.1
11.51,54.8753,2015,2,26,1.0,3.3
10.2107,56.4738,2015,2,26,1.0,2.8
10.1603,54.9977,2015,2,26,1.0,6.79
11.8723,54.6272,2015,2,26,1.0,1.7
10.4203,55.0293,2015,2,26,1.0,7.82
10.3085,56.9895,2015,2,26,0.0,2.3
11.8273,54.7093,2015,2,26,1.0,8.2
11.8572,55.9978,2015,2,26,1.0,7.7
10.567,55.4517,2015,3,2,1.0,14.0
9.0758,56.6208,2015,3,2,2.8,10.0
10.5192,55.4792,2015,3,2,1.0,1.91
8.3445,55.5122,2015,3,2,1.0,45.0
9.2925,56.5958,2015,3,2,4.8,20.0
11.1702,55.4612,2015,3,2,1.0,16.0
10.8622,55.5077,2015,3,2,1.0,8.71
12.05,57.407,2015,3,2,0.0,2.4
8.549,55.337,2015,3,2,1.0,2.6
12.107,57.137,2015,3,2,0.0,3.6
9.0625,56.954,2015,3,3,1.0,4.5
10.5322,55.6027,2015,3,3,1.0,4.62
12.2955,54.976,2015,3,3,1.0,2.4
10.3187,56.1547,2015,3,3,1.0,1.1
10.0903,55.6743,2015,3,3,1.0,0.3
9.6292,57.035,2015,3,3,1.0,5.5
11.7705,55.0685,2015,3,3,1.0,0.6
9.5283,55.4927,2015,3,4,1.0,3.5
11.687,57.667,2015,3,4,0.5,1.6
10.0752,55.166,2015,3,4,1.0,11.4
11.2822,55.2483,2015,3,4,1.0,7.7
9.7632,55.4588,2015,3,4,1.0,7.65
11.4643,55.2053,2015,3,4,1.0,4.0
11.678,55.1968,2015,3,4,1.0,4.8
11.403,58.343,2015,3,4,0.5,1.8
11.24,58.353,2015,3,4,0.5,1.8
11.103,58.868,2015,3,4,0.5,0.9
9.722,55.429,2015,3,5,1.0,3.54
11.8723,54.6272,2015,3,5,1.0,2.6
9.5868,55.3665,2015,3,5,1.0,3.8
11.627,58.393,2015,3,5,0.5,0.7
8.2243,56.0778,2015,3,5,1.2,3.6
11.58,58.23,2015,3,5,0.5,2.8
11.51,54.8753,2015,3,5,1.0,5.2
11.81,58.1092,2015,3,5,0.5,5.1
11.907,57.692,2015,3,5,0.5,1.7
11.8572,55.9978,2015,3,9,1.0,8.4
9.8245,54.8373,2015,3,9,1.0,4.5
10.7717,55.2977,2015,3,9,0.5,9.3
18.233,58.583,2015,3,9,0.0,0.3
9.561,56.9417,2015,3,9,0.6,32.0
9.8238,54.9483,2015,3,9,1.0,8.8
11.2822,55.2483,2015,3,9,1.0,0.9
11.1563,56.1305,2015,3,9,1.0,6.5
21.9532,60.2557,2015,3,9,0.0,0.85
8.351,55.3375,2015,3,9,1.0,2.2
11.4643,55.2053,2015,3,9,1.0,10.0
18.419,54.797,2015,3,9,0.0,7.66
8.5763,55.0938,2015,3,9,1.0,4.7
2.858,51.225,2015,3,9,3.0,20.0
14.8237,56.1115,2015,3,9,0.5,0.4
2.67,51.168,2015,3,9,3.0,11.4
-64.667,10.502,2015,3,10,1.0,0.68
2.808,51.42,2015,3,10,3.0,17.0
10.2568,55.0755,2015,3,10,1.0,7.96
10.5242,54.7532,2015,3,10,1.0,11.8
10.3743,55.0628,2015,3,10,0.5,11.7
11.5867,55.118,2015,3,10,1.0,10.0
10.1603,54.9977,2015,3,10,1.0,3.35
9.9737,56.6627,2015,3,10,2.4,18.0
15.8187,56.0815,2015,3,10,0.5,5.0
14.31,53.785,2015,3,10,0.0,24.9
10.4203,55.0293,2015,3,10,1.0,9.01
12.067,55.713,2015,3,10,1.0,5.3
12.2332,55.0132,2015,3,10,1.0,4.8
14.406,53.762,2015,3,10,0.0,22.6
15.065,54.113,2015,3,10,0.0,9.8
12.0538,55.161,2015,3,10,1.0,9.7
12.1538,55.1827,2015,3,10,1.0,5.0
14.533,53.778,2015,3,10,0.0,30.9
15.291,54.167,2015,3,10,0.0,10.8
3.1875,51.375,2015,3,10,3.0,5.3
14.525,53.673,2015,3,10,0.0,49.7
15.557,54.204,2015,3,10,0.0,10.2
3.008,51.58,2015,3,11,3.0,13.0
17.617,58.8,2015,3,11,0.0,0.5
2.7,51.75,2015,3,11,3.0,3.7
10.7028,54.8858,2015,3,11,1.0,5.2
9.0758,56.6208,2015,3,11,1.0,9.4
12.75,55.867,2015,3,11,1.0,7.0
9.9072,55.851,2015,3,11,3.6,5.4
9.2925,56.5958,2015,3,11,1.0,23.0
16.125,54.295,2015,3,11,0.0,2.4
2.42,51.68,2015,3,11,3.0,6.1
16.361,54.451,2015,3,11,0.0,2.9
8.4148,56.601,2015,3,11,1.0,12.0
2.35,51.458,2015,3,11,3.0,5.3
9.0625,56.954,2015,3,12,1.0,7.5
10.5163,56.867,2015,3,12,1.0,4.3
10.7917,56.8567,2015,3,12,1.0,3.8
-7.217,55.067,2015,3,12,1.0,1.64
2.468,51.263,2015,3,12,3.0,8.7
9.6292,57.035,2015,3,12,1.0,7.1
14.623,53.848,2015,3,12,0.0,7.8
10.3085,56.9895,2015,3,12,0.0,6.0
9.533,55.2497,2015,3,12,1.0,3.6
14.282,53.859,2015,3,12,0.0,10.1
9.5868,55.3665,2015,3,12,1.0,2.0
14.398,53.883,2015,3,12,0.0,16.1
3.2525,51.418,2015,3,12,3.0,13.0
21.3418,59.8052,2015,3,16,0.0,0.5
8.2243,56.0778,2015,3,16,1.0,3.5
9.0758,56.6208,2015,3,16,2.6,4.7
10.5192,55.4792,2015,3,16,1.0,5.23
9.2925,56.5958,2015,3,16,1.0,17.0
8.3445,55.5122,2015,3,16,1.0,3.3
8.1083,55.967,2015,3,16,1.0,1.9
8.4148,56.601,2015,3,16,1.0,0.9
19.88,58.0,2015,3,17,0.0,0.3
10.8022,55.066,2015,3,17,1.0,6.19
10.0752,55.166,2015,3,17,1.0,6.3
9.0625,56.954,2015,3,17,1.0,2.2
23.2628,59.7768,2015,3,17,0.0,1.0
20.05,57.33,2015,3,17,0.0,0.6
9.7632,55.4588,2015,3,17,1.0,4.33
9.6292,57.035,2015,3,17,1.0,19.0
11.1702,55.4612,2015,3,17,1.0,4.4
10.8622,55.5077,2015,3,17,1.0,3.53
14.282,53.9227,2015,3,17,0.0,30.1
8.5763,55.0938,2015,3,17,1.0,4.17
14.2353,53.9435,2015,3,17,0.0,23.2
19.58,56.63,2015,3,17,0.0,0.7
18.4,55.555,2015,3,17,0.0,1.2
10.7717,55.2977,2015,3,18,0.5,8.6
10.0903,55.6743,2015,3,18,1.0,2.9
15.98,55.25,2015,3,18,0.0,1.4
8.351,55.3375,2015,3,18,1.0,15.0
10.745,57.3,2015,3,18,1.0,2.7
9.6687,55.7043,2015,3,18,1.0,7.7
14.728,54.04,2015,3,18,0.0,8.1
14.498,53.981,2015,3,18,0.0,13.2
14.7277,54.0225,2015,3,18,0.0,22.8
15.33,55.38,2015,3,18,0.0,2.6
14.08,55.0,2015,3,18,0.0,7.9
13.3,55.0,2015,3,18,0.0,11.0
12.75,55.867,2015,3,19,0.0,1.1
9.5283,55.4927,2015,3,19,1.0,13.0
10.3913,56.0442,2015,3,19,1.0,6.2
9.722,55.429,2015,3,19,1.0,3.43
10.3187,56.1547,2015,3,19,1.0,8.0
19.585,54.373,2015,3,19,0.0,45.8
12.117,56.667,2015,3,19,0.0,1.8
10.3687,56.2427,2015,3,19,1.0,4.8
9.4707,55.0312,2015,3,19,1.0,2.1
18.484,54.719,2015,3,19,0.0,1.18
12.2117,56.94,2015,3,19,0.0,2.0
9.8238,54.9483,2015,3,19,1.0,2.2
18.483,54.647,2015,3,19,0.0,1.04
18.403,54.728,2015,3,19,0.0,3.29
11.67,57.192,2015,3,19,0.0,2.3
11.3,57.87,2015,3,19,0.0,0.7
10.513,58.275,2015,3,20,0.0,2.1
18.521,54.656,2015,3,20,0.0,2.58
10.85,58.295,2015,3,20,0.0,2.6
11.03,58.337,2015,3,20,0.0,1.9
16.501,56.7723,2015,3,20,0.5,2.0
11.433,58.258,2015,3,20,0.0,3.3
12.117,56.667,2015,3,20,0.0,1.7
16.202,56.3708,2015,3,22,0.0,2.5
17.67,57.12,2015,3,22,0.0,0.7
17.98,58.02,2015,3,22,0.0,0.9
12.4233,55.4933,2015,3,23,1.0,2.8
18.79,54.581,2015,3,23,0.0,4.02
10.2568,55.0755,2015,3,23,1.0,5.12
-9.6332,52.4693,2015,3,23,0.39,2.0
18.833,54.666,2015,3,23,0.0,1.87
18.233,58.583,2015,3,23,0.0,0.9
12.75,55.867,2015,3,23,1.0,0.7
10.3743,55.0628,2015,3,23,0.5,8.01
-9.6377,52.4748,2015,3,23,0.2,1.9
-9.6817,52.483,2015,3,23,0.52,2.5
-9.6257,52.4467,2015,3,23,0.36,2.2
-9.627,52.4565,2015,3,23,0.34,2.1
-9.6372,52.4322,2015,3,23,0.34,3.6
-9.579,52.4438,2015,3,23,0.35,3.1
-9.597,52.4357,2015,3,23,0.35,2.5
18.37,54.883,2015,3,23,0.0,1.4
-9.5612,52.4232,2015,3,23,1.03,2.9
-9.567,52.4217,2015,3,23,0.39,2.7
-9.6332,52.4693,2015,3,23,0.24,2.5
-9.6377,52.4748,2015,3,23,0.29,2.6
18.083,54.875,2015,3,23,0.0,3.42
-9.597,52.4357,2015,3,23,0.38,2.1
-9.6257,52.4467,2015,3,23,0.34,5.4
-9.627,52.4565,2015,3,23,0.36,3.1
17.535,54.833,2015,3,23,0.0,3.55
16.8,54.633,2015,3,23,0.0,2.9
15.983,54.45,2015,3,24,0.0,1.8
10.3085,56.9895,2015,3,24,0.0,2.0
11.7952,55.8662,2015,3,24,0.0,1.3
-9.7855,52.1258,2015,3,24,0.14,7.2
-9.7858,52.15,2015,3,24,0.13,8.9
15.533,54.256,2015,3,24,0.0,3.36
11.8572,55.9978,2015,3,24,1.0,4.0
10.5242,54.7532,2015,3,24,1.0,2.75
10.7028,54.8858,2015,3,24,1.0,2.9
9.561,56.9417,2015,3,24,0.6,59.0
11.1563,56.1305,2015,3,24,1.0,2.1
-9.8992,52.1402,2015,3,24,0.41,4.5
10.1603,54.9977,2015,3,24,1.0,5.32
10.7917,56.8567,2015,3,24,1.0,3.1
9.5868,55.3665,2015,3,24,1.0,35.0
10.4203,55.0293,2015,3,24,1.0,5.01
-9.9357,52.097,2015,3,24,0.37,12.8
-9.917,52.1227,2015,3,24,0.34,12.3
-9.7855,52.1258,2015,3,24,0.12,9.2
14.691,54.066,2015,3,24,0.0,12.05
-9.7858,52.15,2015,3,24,0.14,13.5
-9.817,52.1537,2015,3,24,0.3,10.1
14.25,54.066,2015,3,24,0.0,10.54
11.3253,55.111,2015,3,24,1.0,1.1
-9.8565,52.1545,2015,3,24,0.32,7.0
11.5867,55.118,2015,3,24,1.0,0.4
15.133,54.741,2015,3,25,0.0,3.64
17.617,58.8,2015,3,25,0.0,5.2
12.2332,55.0132,2015,3,25,1.0,3.2
-9.2982,51.5495,2015,3,25,0.27,5.1
-9.2857,51.552,2015,3,25,0.21,2.9
-9.4075,51.4975,2015,3,25,0.29,1.3
-7.5245,55.0938,2015,3,25,0.0,4.0
22.9802,63.9188,2015,3,25,0.0,4.7
9.9072,55.851,2015,3,25,1.0,6.7
-6.684,55.1487,2015,3,25,1.0,70.4
-9.3748,51.484,2015,3,25,0.45,1.5
-9.4183,51.4892,2015,3,25,0.2,1.5
-7.5447,55.0405,2015,3,25,0.0,27.0
-7.6325,55.0463,2015,3,25,0.0,3.0
-7.617,55.0543,2015,3,25,2.9,4.0
-9.3775,51.5108,2015,3,25,0.22,2.0
-9.368,51.5275,2015,3,25,0.25,3.1
-9.3192,51.535,2015,3,25,0.29,4.4
-7.6603,54.9642,2015,3,25,0.0,2.0
-7.6818,54.9608,2015,3,25,0.0,3.0
-7.6832,54.9568,2015,3,25,0.0,4.0
-7.6832,54.9568,2015,3,25,0.0,4.0
-7.699,54.9533,2015,3,25,0.0,6.0
8.1083,55.967,2015,3,25,1.0,3.3
-7.6393,54.9827,2015,3,25,0.0,6.0
-7.5783,55.0117,2015,3,25,0.0,5.0
-7.6117,55.0,2015,3,25,0.0,5.0
-7.5443,55.0253,2015,3,25,0.0,5.0
-9.3192,51.535,2015,3,25,0.23,4.4
-7.4857,55.0483,2015,3,25,0.0,5.0
-7.5078,55.0433,2015,3,25,0.0,4.0
-7.5447,55.0405,2015,3,25,0.0,5.0
-7.5578,55.0592,2015,3,25,0.0,3.0
15.983,55.25,2015,3,25,0.0,2.95
-9.4075,51.4975,2015,3,25,0.17,1.2
-9.3775,51.5108,2015,3,25,0.25,2.9
-9.368,51.5275,2015,3,25,0.22,5.1
-9.3748,51.484,2015,3,25,0.28,1.7
16.45,54.925,2015,3,25,0.0,1.21
-7.5522,55.0767,2015,3,25,0.0,6.0
-9.3748,51.484,2015,3,26,0.16,2.0
10.2107,56.4738,2015,3,26,1.0,5.6
9.9737,56.6627,2015,3,26,1.6,18.0
-9.4183,51.4892,2015,3,26,0.12,1.7
-9.428,51.5265,2015,3,26,0.14,2.3
-9.5462,51.467,2015,3,26,0.26,1.6
-9.5278,51.5037,2015,3,26,0.29,1.5
-9.4447,51.4775,2015,3,26,0.26,1.9
-9.3887,51.4548,2015,3,26,0.22,1.8
17.066,55.216,2015,3,26,0.0,1.58
18.683,54.567,2015,3,26,0.0,3.78
-9.3748,51.484,2015,3,26,0.26,1.8
-9.4183,51.4892,2015,3,26,0.26,1.4
-9.428,51.5265,2015,3,26,0.33,2.1
18.577,54.483,2015,3,26,0.0,4.55
18.572,54.517,2015,3,26,0.0,2.44
18.0,55.291,2015,3,26,0.0,1.21
-9.4992,51.4568,2015,3,26,0.24,1.5
18.4,55.555,2015,3,27,0.0,0.95
19.066,55.35,2015,3,27,0.0,2.51
9.9153,57.6078,2015,3,27,1.0,3.87
19.333,54.833,2015,3,27,0.0,2.34
19.293,54.651,2015,3,27,0.0,3.66
19.441,54.408,2015,3,27,0.0,3.61
19.113,54.5,2015,3,27,0.0,3.4
17.5552,54.7795,2015,3,28,0.0,6.96
17.8305,54.817,2015,3,28,0.0,5.29
18.344,54.843,2015,3,29,0.0,10.22
18.437,54.794,2015,3,29,0.0,8.03
18.646,54.72,2015,3,29,0.0,10.49
21.0942,60.5952,2015,3,30,0.0,4.3
21.5887,60.3625,2015,3,30,0.0,14.0
18.233,58.583,2015,3,30,0.0,2.8
16.7038,54.5737,2015,3,30,0.0,20.0
19.4958,54.4158,2015,3,30,0.0,13.29
16.8683,54.594,2015,3,30,0.0,25.0
17.05,54.675,2015,3,30,0.0,25.0
20.317,58.883,2015,3,30,0.0,1.0
17.617,58.8,2015,3,31,0.0,3.6
18.6692,54.6688,2015,3,31,0.0,3.0
18.558,54.619,2015,3,31,0.0,4.0
23.2628,59.7768,2015,4,1,0.0,7.7
-117.303,32.952,2015,4,4,1.99,0.29
-117.283,32.952,2015,4,4,1.99,0.71
-117.465,33.245,2015,4,4,1.99,0.43
-117.397,32.913,2015,4,5,1.99,0.36
-117.537,32.842,2015,4,5,0.99,0.18
-117.873,32.68,2015,4,5,1.99,0.14
-118.215,32.513,2015,4,5,1.99,0.22
-118.562,32.345,2015,4,5,1.99,0.2
-118.887,32.177,2015,4,5,0.99,0.18
-119.227,32.01,2015,4,6,1.99,0.18
-119.567,31.845,2015,4,6,1.99,0.1
-120.24,31.512,2015,4,6,0.99,0.12
-120.92,31.18,2015,4,6,0.99,0.08
-121.588,30.847,2015,4,7,1.99,0.07
8.2243,56.0778,2015,4,7,1.0,5.1
18.233,58.583,2015,4,7,0.0,3.6
12.4233,55.4933,2015,4,7,1.0,0.4
-122.253,30.512,2015,4,7,1.99,0.09
23.2628,59.7768,2015,4,7,0.0,2.4
10.3687,56.2427,2015,4,7,1.0,3.3
10.0752,55.166,2015,4,7,1.0,6.62
8.351,55.3375,2015,4,7,1.0,1.3
9.9072,55.851,2015,4,7,3.0,6.0
9.0758,56.6208,2015,4,7,2.6,1.3
11.1702,55.4612,2015,4,7,1.0,6.5
10.3187,56.1547,2015,4,7,1.0,4.7
12.75,55.867,2015,4,7,1.0,0.3
10.8622,55.5077,2015,4,7,1.0,6.21
9.2925,56.5958,2015,4,7,1.0,7.1
10.3913,56.0442,2015,4,7,1.0,4.0
9.7632,55.4588,2015,4,7,1.0,10.1
-122.92,30.18,2015,4,7,1.99,0.07
8.4148,56.601,2015,4,7,1.0,1.6
-123.585,29.843,2015,4,7,1.99,0.06
-124.0,30.417,2015,4,8,1.99,0.08
11.907,57.692,2015,4,8,0.5,3.2
17.617,58.8,2015,4,8,0.0,5.4
10.567,55.4517,2015,4,8,1.0,3.87
10.5322,55.6027,2015,4,8,1.0,5.16
11.687,57.667,2015,4,8,0.5,4.1
10.5192,55.4792,2015,4,8,3.0,3.93
9.533,55.2497,2015,4,8,1.0,4.0
10.0903,55.6743,2015,4,8,1.0,5.3
9.5868,55.3665,2015,4,8,1.0,9.7
-123.33,30.75,2015,4,8,1.99,0.1
10.2107,56.4738,2015,4,8,2.2,10.0
12.067,55.713,2015,4,8,1.0,1.0
12.107,57.137,2015,4,8,0.0,3.8
14.282,53.859,2015,4,8,0.0,90.8
11.403,58.343,2015,4,8,0.5,1.2
14.398,53.883,2015,4,8,0.0,82.5
11.24,58.353,2015,4,8,0.5,1.0
12.05,57.407,2015,4,8,0.0,5.1
14.623,53.848,2015,4,8,0.0,74.0
11.103,58.868,2015,4,8,0.5,1.2
14.8237,56.1115,2015,4,8,0.5,4.3
-122.675,31.088,2015,4,8,0.99,0.12
-121.985,31.415,2015,4,8,1.99,0.07
9.5283,55.4927,2015,4,9,1.0,11.0
-121.317,31.753,2015,4,9,2.98,0.11
9.722,55.429,2015,4,9,1.0,5.97
11.627,58.393,2015,4,9,0.5,3.8
10.3085,56.9895,2015,4,9,0.0,5.5
9.0625,56.954,2015,4,9,1.0,3.2
10.5163,56.867,2015,4,9,1.0,2.4
15.8187,56.0815,2015,4,9,0.5,2.3
10.7917,56.8567,2015,4,9,1.0,2.3
9.4707,55.0312,2015,4,9,1.0,6.3
9.6292,57.035,2015,4,9,1.0,2.0
-7.217,55.067,2015,4,9,1.0,10.99
11.58,58.23,2015,4,9,0.5,1.9
9.8245,54.8373,2015,4,9,1.0,4.4
8.2107,56.3433,2015,4,9,1.0,7.7
11.81,58.1092,2015,4,9,0.5,4.8
-120.63,32.083,2015,4,9,1.99,0.14
