Wavelength,LakeMcKenzieFraserIsland1,LakeMcKenzieFraserIsland2,LakeMcKenzieFraserIsland3,HillInletatNorthernEndofWhitehaven1,HillInletatNorthernEndofWhitehaven2,HillInletatNorthernEndofWhitehaven3,WhitehavenBeach1,WhitehavenBeach2,WhitehavenBeach3,HelfireBayCapeLeGrande1,HelfireBayCapeLeGrande2,HelfireBayCapeLeGrande3,LuckyBayCapeLeGrande1,LuckyBayCapeLeGrande2,LuckyBayCapeLeGrande3,MainBrombieIsland1,MainBrombieIsland2,MainBrombieIsland3,NSWHyamsBeach11,NSWHyamsBeach12,NSWHyamsBeach13,HyamsBeach21,HyamsBeach22,HyamsBeach23,BoatHarbourTas1,BoatHarbourTas2,BoatHarbourTas3,TalkbudgeaCkQLD1,TalkbudgeaCkQLD2,TalkbudgeaCkQLD3,SqueakyBchVIC1,SqueakyBchVIC2,SqueakyBchVIC3,NTBrambyIslandBch1NEArnhemLand1,NTBrambyIslandBch1NEArnhemLand2,NTBrambyIslandBch1NEArnhemLand3,LittleBchTwoPeoplesBayWASite1WashedZone1,LittleBchTwoPeoplesBayWASite1WashedZone2,LittleBchTwoPeoplesBayWASite1WashedZone3,LittleBchTwoPeoplesBayWASite4BackBch1,LittleBchTwoPeoplesBayWASite4BackBch2,LittleBchTwoPeoplesBayWASite4BackBch3,LittleBchTwoPeoplesBayWASite5MidBch1,LittleBchTwoPeoplesBayWASite5MidBch2,LittleBchTwoPeoplesBayWASite5MidBch3,LittleBchTwoPeoplesBayWASite610-20cm1,LittleBchTwoPeoplesBayWASite610-20cm2,LittleBchTwoPeoplesBayWASite610-20cm3
2252,0.760423,0.759751,0.760423,0.756201,0.756393,0.756105,0.773183,0.773087,0.773471,0.787766,0.787286,0.787958,0.812998,0.812998,0.813862,0.409857,0.41072,0.410337,0.711205,0.711301,0.711685,0.702955,0.70305,0.702763,0.690962,0.691154,0.690866,0.789589,0.789589,0.790068,0.731929,0.732312,0.732024,0.668608,0.668416,0.668608,0.733943,0.734903,0.735191,0.755818,0.756297,0.756489,0.752939,0.753131,0.752939,0.752364,0.752843,0.752843
2253,0.760444,0.759869,0.760348,0.756031,0.756511,0.756127,0.773491,0.773299,0.773395,0.78788,0.787401,0.78788,0.81311,0.81311,0.813782,0.408953,0.409529,0.409145,0.711136,0.711424,0.711711,0.703078,0.703269,0.702982,0.691182,0.691278,0.690702,0.789703,0.789895,0.790087,0.732049,0.732528,0.732337,0.66883,0.66883,0.668638,0.733775,0.735023,0.735119,0.755744,0.756223,0.756223,0.75277,0.752962,0.752866,0.75229,0.752962,0.75277
2254,0.760402,0.760019,0.760402,0.75599,0.756565,0.756181,0.77364,0.773448,0.773352,0.788029,0.787741,0.787933,0.813353,0.813257,0.813833,0.40778,0.408163,0.407876,0.711096,0.711192,0.711576,0.702847,0.703327,0.702943,0.691048,0.69124,0.690377,0.789755,0.789851,0.789851,0.732008,0.732392,0.732392,0.668985,0.668793,0.668793,0.733831,0.734886,0.734982,0.755798,0.756181,0.756181,0.752824,0.752824,0.752632,0.752344,0.753016,0.75292
2255,0.76059,0.760302,0.760686,0.756082,0.756658,0.756466,0.773634,0.773442,0.773346,0.788021,0.787925,0.787829,0.81363,0.813246,0.813726,0.406479,0.406863,0.406575,0.711099,0.711099,0.711291,0.70285,0.70333,0.70285,0.690861,0.691245,0.69019,0.789748,0.789748,0.789652,0.732104,0.732104,0.732392,0.668897,0.668705,0.668897,0.733734,0.734694,0.734789,0.755794,0.75589,0.756274,0.752821,0.752725,0.752437,0.752437,0.752725,0.752917
2256,0.760647,0.760551,0.760935,0.756523,0.75681,0.756714,0.773692,0.773596,0.773501,0.78808,0.788176,0.787889,0.813883,0.813499,0.813787,0.405167,0.405838,0.405551,0.711152,0.711248,0.711152,0.703095,0.703383,0.702807,0.690913,0.691297,0.690146,0.790191,0.790095,0.789807,0.732543,0.732255,0.732543,0.668947,0.668852,0.668947,0.733885,0.734941,0.734941,0.755851,0.755851,0.756523,0.753261,0.752878,0.752782,0.752494,0.752782,0.753069
2257,0.760527,0.760432,0.760911,0.756691,0.756883,0.756595,0.773571,0.773475,0.773475,0.788148,0.788052,0.787956,0.813755,0.813563,0.813755,0.403856,0.404528,0.404528,0.71104,0.711136,0.710944,0.703272,0.70356,0.702697,0.690996,0.691188,0.690229,0.790354,0.790162,0.78997,0.732811,0.732427,0.732715,0.668842,0.668842,0.668746,0.733866,0.734825,0.734633,0.755732,0.755828,0.756691,0.753622,0.752855,0.752759,0.752471,0.752759,0.753143
2258,0.760501,0.760214,0.760693,0.756761,0.756761,0.756474,0.773446,0.773542,0.773542,0.788213,0.788022,0.788309,0.81372,0.813624,0.81372,0.402737,0.403216,0.403408,0.711118,0.711214,0.711118,0.703255,0.703447,0.702872,0.690981,0.691365,0.690598,0.790515,0.790323,0.790131,0.733077,0.732789,0.732789,0.668927,0.668927,0.668831,0.733748,0.734707,0.734611,0.755515,0.755898,0.756666,0.753693,0.752638,0.752638,0.752446,0.752638,0.753118
2259,0.760605,0.76003,0.760413,0.75677,0.756674,0.756482,0.773549,0.773836,0.773836,0.788314,0.788122,0.788601,0.813818,0.814009,0.813818,0.40154,0.402019,0.402115,0.711323,0.711323,0.711323,0.702982,0.70327,0.702982,0.690901,0.691285,0.690805,0.790615,0.790519,0.790423,0.733184,0.733184,0.732992,0.668753,0.668849,0.669041,0.733663,0.734622,0.734622,0.755427,0.756003,0.756482,0.753606,0.752551,0.752551,0.752455,0.752647,0.75303
2260,0.760896,0.760129,0.760512,0.756965,0.756677,0.756582,0.773646,0.773742,0.773933,0.788218,0.78793,0.788505,0.814006,0.814198,0.814006,0.400436,0.400724,0.40082,0.711524,0.711524,0.711332,0.702704,0.70328,0.703088,0.691009,0.691296,0.690817,0.79071,0.790614,0.79071,0.733286,0.733382,0.733094,0.668576,0.668768,0.669151,0.733478,0.73434,0.734436,0.755335,0.756102,0.756198,0.75361,0.752555,0.752459,0.752363,0.752651,0.753034
2261,0.761018,0.760251,0.760731,0.75728,0.7568,0.756705,0.773384,0.773767,0.773959,0.788242,0.787571,0.788338,0.813932,0.813932,0.814028,0.399249,0.399345,0.399729,0.711364,0.711555,0.711364,0.702736,0.703312,0.70312,0.691042,0.691329,0.69085,0.79083,0.790926,0.79083,0.733315,0.733603,0.733315,0.668707,0.668707,0.66909,0.733219,0.734082,0.73437,0.755363,0.756225,0.756129,0.753254,0.752487,0.752583,0.752295,0.752583,0.75287
2262,0.761365,0.760502,0.761173,0.757435,0.757243,0.756956,0.773251,0.77373,0.773922,0.7883,0.787341,0.788204,0.813893,0.813701,0.814276,0.397888,0.397888,0.398559,0.711042,0.711425,0.71133,0.702894,0.703374,0.702894,0.691104,0.691392,0.690913,0.790984,0.79108,0.790888,0.733376,0.733663,0.733568,0.668866,0.668771,0.669154,0.733088,0.733855,0.734334,0.75571,0.756189,0.755997,0.752834,0.752355,0.752834,0.752067,0.752547,0.752834
2263,0.761584,0.760626,0.761393,0.757655,0.757559,0.757176,0.773373,0.773661,0.774044,0.788517,0.787463,0.788325,0.814012,0.813724,0.814587,0.396511,0.396319,0.397182,0.710787,0.711266,0.711457,0.702736,0.703311,0.70264,0.691138,0.691426,0.690947,0.791009,0.790913,0.791009,0.733502,0.733789,0.733598,0.668902,0.668711,0.66919,0.732735,0.733598,0.734364,0.755834,0.756217,0.755642,0.752575,0.752192,0.752958,0.752,0.752575,0.752767
2264,0.761544,0.760777,0.761544,0.757806,0.75771,0.757135,0.773522,0.773809,0.774097,0.788567,0.787609,0.788375,0.814249,0.813866,0.814632,0.395098,0.395002,0.395769,0.710659,0.711138,0.711426,0.702226,0.70328,0.702226,0.691206,0.691302,0.690918,0.790867,0.790483,0.791058,0.733466,0.733849,0.733274,0.668686,0.668495,0.668878,0.732508,0.733274,0.734328,0.755794,0.756177,0.755411,0.75244,0.752248,0.752823,0.752152,0.752632,0.752727
2265,0.761589,0.761206,0.761781,0.758044,0.757757,0.757278,0.773469,0.773853,0.77414,0.788607,0.787553,0.788416,0.81438,0.813901,0.814667,0.393777,0.393777,0.394256,0.710618,0.711002,0.711289,0.7019,0.703145,0.7019,0.691073,0.691169,0.690786,0.790619,0.790044,0.791002,0.733325,0.733804,0.733038,0.668558,0.667983,0.668462,0.732463,0.733134,0.734379,0.75584,0.756032,0.755457,0.752391,0.752295,0.752679,0.752295,0.752679,0.75287
2266,0.761724,0.761437,0.761916,0.758084,0.75751,0.757414,0.773315,0.773698,0.774081,0.788546,0.787492,0.788354,0.814313,0.81393,0.814601,0.392357,0.392644,0.392644,0.710477,0.710764,0.711243,0.701856,0.702909,0.70176,0.691031,0.691223,0.690744,0.790557,0.789887,0.791132,0.733371,0.733754,0.732987,0.668521,0.667754,0.668233,0.732508,0.733083,0.734233,0.755881,0.755881,0.75569,0.752433,0.752241,0.752624,0.752337,0.752624,0.752912
2267,0.761687,0.761399,0.761974,0.757856,0.757281,0.757473,0.773084,0.773563,0.774041,0.788407,0.78745,0.788312,0.814266,0.813883,0.814554,0.390947,0.391426,0.391043,0.710448,0.710544,0.711022,0.701924,0.702594,0.701637,0.69091,0.691197,0.690718,0.790706,0.78994,0.791089,0.733338,0.733625,0.732955,0.668403,0.667637,0.668116,0.732572,0.73305,0.734295,0.755844,0.75594,0.756036,0.752588,0.752205,0.752588,0.752684,0.75278,0.752875
2268,0.761456,0.76136,0.761743,0.757625,0.757147,0.757434,0.772946,0.773521,0.774,0.788459,0.787501,0.788267,0.814122,0.814026,0.814409,0.389537,0.38992,0.389537,0.710322,0.710418,0.710513,0.701799,0.702374,0.701512,0.690979,0.69117,0.690692,0.790853,0.790087,0.790949,0.733399,0.733495,0.733016,0.668189,0.667614,0.667997,0.732729,0.733112,0.734357,0.755615,0.755998,0.756189,0.752646,0.752263,0.75255,0.752838,0.753125,0.753029
2269,0.761203,0.761395,0.761586,0.75747,0.756991,0.757374,0.772787,0.773458,0.773841,0.788584,0.787531,0.788201,0.81405,0.813954,0.814241,0.388213,0.3885,0.388117,0.710367,0.710271,0.710176,0.701655,0.702134,0.701176,0.691028,0.691315,0.690741,0.790882,0.790403,0.790977,0.733535,0.733344,0.733152,0.668051,0.667381,0.667956,0.732865,0.733248,0.734397,0.755459,0.756129,0.756129,0.752587,0.752396,0.752491,0.752874,0.753257,0.753257
2270,0.761221,0.761508,0.7617,0.757583,0.757201,0.757679,0.772804,0.773474,0.773761,0.788503,0.787642,0.788025,0.814062,0.814062,0.814254,0.386833,0.387216,0.386641,0.710486,0.71039,0.710103,0.701775,0.701966,0.701105,0.691149,0.691436,0.690766,0.790896,0.790609,0.791088,0.733652,0.73346,0.733269,0.667792,0.667409,0.667792,0.732982,0.733269,0.734513,0.755573,0.756243,0.756243,0.752701,0.752606,0.75251,0.753084,0.753084,0.753467
2271,0.761353,0.76164,0.761831,0.757716,0.757428,0.757907,0.772935,0.773509,0.773796,0.788442,0.787676,0.787963,0.813999,0.814094,0.814573,0.385271,0.385558,0.385175,0.710526,0.710334,0.709856,0.70172,0.70172,0.701145,0.690999,0.691286,0.690712,0.790739,0.790547,0.791122,0.733499,0.733307,0.733116,0.667548,0.667452,0.667643,0.732828,0.733211,0.734551,0.755801,0.756375,0.756375,0.752834,0.752738,0.752642,0.753121,0.75293,0.753695
2272,0.761423,0.76171,0.76171,0.75769,0.757499,0.757786,0.773003,0.773481,0.773768,0.788315,0.787741,0.787933,0.813868,0.81406,0.81473,0.383582,0.38387,0.383774,0.710317,0.710125,0.709742,0.701607,0.701416,0.701033,0.690984,0.690793,0.690601,0.790421,0.790325,0.790804,0.73319,0.73319,0.733094,0.66725,0.66725,0.667345,0.732711,0.732903,0.734243,0.755967,0.756255,0.756255,0.752809,0.752714,0.752618,0.753001,0.752905,0.753671
2273,0.761487,0.761869,0.761678,0.757659,0.757468,0.757659,0.772874,0.773352,0.773448,0.787992,0.787801,0.787705,0.813541,0.81402,0.814498,0.382274,0.382274,0.382466,0.710102,0.710006,0.709815,0.701394,0.701299,0.701012,0.69106,0.690773,0.690582,0.790385,0.790385,0.790767,0.733163,0.733163,0.733163,0.667042,0.667042,0.667042,0.73278,0.73278,0.733833,0.755937,0.756128,0.756128,0.752683,0.752588,0.752588,0.75297,0.75297,0.75364
2274,0.761796,0.761891,0.761796,0.757586,0.757491,0.757491,0.772606,0.773084,0.772989,0.787434,0.787626,0.787339,0.81336,0.813838,0.814125,0.380946,0.380659,0.381233,0.71004,0.709944,0.709657,0.701143,0.701238,0.700951,0.690906,0.690811,0.690619,0.7904,0.7904,0.790687,0.733191,0.733095,0.733095,0.666894,0.666894,0.666798,0.732617,0.732617,0.733574,0.755673,0.75596,0.756151,0.752516,0.752325,0.752612,0.752898,0.752994,0.753472
2275,0.761899,0.761803,0.761707,0.757499,0.757595,0.757499,0.772324,0.772706,0.772802,0.787148,0.787435,0.787148,0.813451,0.813833,0.81412,0.379706,0.379036,0.379706,0.709964,0.709677,0.709486,0.701069,0.701165,0.700782,0.690835,0.691027,0.690548,0.7904,0.7904,0.790592,0.733014,0.732727,0.732918,0.666924,0.666829,0.666637,0.732249,0.732536,0.733492,0.75549,0.755777,0.75616,0.752334,0.752143,0.752717,0.752908,0.752908,0.753386
2276,0.761926,0.761926,0.761831,0.757528,0.757623,0.757528,0.772254,0.772541,0.772732,0.787171,0.787362,0.787267,0.813659,0.813754,0.814424,0.37819,0.377616,0.378381,0.710099,0.709525,0.709429,0.70111,0.701014,0.700536,0.690878,0.691261,0.690591,0.790613,0.790709,0.790709,0.733048,0.732474,0.732666,0.666781,0.666781,0.666303,0.731901,0.732379,0.733431,0.755328,0.755711,0.756189,0.752269,0.752077,0.752842,0.752842,0.752842,0.753416
2277,0.761788,0.761883,0.762075,0.757486,0.757581,0.757581,0.772113,0.772209,0.772687,0.787123,0.787219,0.787506,0.813511,0.813511,0.814275,0.376687,0.376209,0.37707,0.710065,0.709587,0.7093,0.701174,0.700887,0.700504,0.690848,0.691422,0.69037,0.790852,0.791043,0.790852,0.73301,0.732437,0.732341,0.666564,0.666564,0.665991,0.731672,0.73215,0.733202,0.755191,0.755573,0.75586,0.752132,0.752036,0.752896,0.752705,0.752705,0.753279
2278,0.761482,0.761769,0.76196,0.757371,0.75718,0.757371,0.771901,0.772093,0.772762,0.787005,0.7871,0.787483,0.813388,0.813292,0.813962,0.375197,0.374814,0.375483,0.709958,0.70948,0.709193,0.700972,0.700972,0.700686,0.690744,0.691413,0.690362,0.79102,0.791306,0.791115,0.7329,0.732422,0.732231,0.666368,0.666177,0.66589,0.731466,0.731849,0.733091,0.755077,0.75546,0.755555,0.752114,0.752305,0.752974,0.752592,0.752592,0.753165
2279,0.761241,0.76191,0.761719,0.757132,0.756654,0.756941,0.771659,0.771754,0.772519,0.786855,0.787046,0.787237,0.813233,0.813042,0.81352,0.3735,0.373405,0.373787,0.709823,0.709154,0.708963,0.700839,0.700935,0.700743,0.690708,0.691473,0.690326,0.79106,0.791347,0.791251,0.732761,0.732569,0.732091,0.666241,0.665859,0.665764,0.731422,0.731614,0.732952,0.755125,0.755507,0.755507,0.752162,0.752449,0.752926,0.75264,0.752544,0.752926
2280,0.761226,0.761799,0.761513,0.756927,0.756067,0.756449,0.77145,0.771354,0.772023,0.786642,0.786833,0.786928,0.812917,0.812917,0.812917,0.371679,0.37187,0.372157,0.709344,0.708771,0.70858,0.700458,0.700649,0.700362,0.690426,0.691381,0.690139,0.79075,0.791037,0.791133,0.732371,0.732562,0.731989,0.665679,0.665392,0.665392,0.731129,0.731511,0.732944,0.75492,0.755493,0.755493,0.752149,0.752436,0.752818,0.752436,0.752531,0.752722
2281,0.761325,0.761325,0.761516,0.756835,0.755688,0.756261,0.771452,0.771069,0.771643,0.786737,0.786451,0.786546,0.812532,0.812723,0.812723,0.37001,0.370106,0.370679,0.70878,0.708493,0.708207,0.700086,0.700277,0.6998,0.690055,0.69101,0.690246,0.790463,0.790654,0.790845,0.731995,0.732377,0.731709,0.66512,0.664929,0.664834,0.730944,0.731518,0.732855,0.754828,0.755497,0.755497,0.751962,0.75244,0.75244,0.752153,0.752727,0.752536
2282,0.761375,0.761088,0.76147,0.756503,0.755548,0.756121,0.771309,0.770831,0.771118,0.786496,0.786209,0.786018,0.812477,0.812286,0.812381,0.368413,0.368509,0.369082,0.708267,0.708362,0.707885,0.69967,0.699861,0.699288,0.689927,0.690691,0.690214,0.790412,0.790317,0.790699,0.731669,0.732146,0.731478,0.664901,0.664519,0.664424,0.730905,0.731287,0.732433,0.754784,0.755453,0.755357,0.751823,0.75211,0.752014,0.751823,0.752778,0.752205
2283,0.76157,0.761379,0.76157,0.756222,0.755745,0.756222,0.771121,0.77093,0.770835,0.786307,0.78602,0.785925,0.812571,0.811998,0.812093,0.366746,0.366937,0.367605,0.707896,0.708469,0.7078,0.699205,0.699778,0.699013,0.689845,0.690513,0.690131,0.790509,0.790222,0.790604,0.731486,0.731868,0.731295,0.664727,0.664249,0.664249,0.730531,0.730722,0.731963,0.754598,0.755076,0.755171,0.751447,0.751924,0.751829,0.751638,0.752593,0.751924
2284,0.761528,0.761337,0.761719,0.756085,0.755703,0.756372,0.771077,0.770981,0.771077,0.78626,0.785973,0.785973,0.812328,0.812042,0.812233,0.365247,0.365438,0.365915,0.707576,0.708054,0.707481,0.698887,0.69946,0.6986,0.689911,0.690293,0.690102,0.79027,0.790175,0.790461,0.731162,0.731449,0.730876,0.664415,0.66432,0.664033,0.729921,0.730303,0.731449,0.754462,0.754653,0.75513,0.751024,0.751884,0.751597,0.751406,0.751884,0.751884
2285,0.761427,0.761045,0.761618,0.755986,0.755508,0.756368,0.771069,0.770974,0.771069,0.786439,0.785962,0.785866,0.812405,0.812119,0.812405,0.363816,0.364103,0.364389,0.707299,0.707681,0.707299,0.698802,0.699184,0.69842,0.690115,0.690211,0.690115,0.790162,0.790067,0.790639,0.731069,0.73126,0.730592,0.664149,0.664435,0.663862,0.729828,0.730115,0.731165,0.754458,0.754458,0.755127,0.751117,0.751881,0.751499,0.751213,0.751499,0.751976
2286,0.761459,0.760982,0.761364,0.755924,0.755446,0.756115,0.771099,0.771099,0.771099,0.786561,0.785798,0.78618,0.812713,0.812332,0.812522,0.3625,0.362786,0.362977,0.707151,0.707628,0.707247,0.698657,0.698943,0.698466,0.690162,0.690162,0.690067,0.790379,0.790093,0.790952,0.731108,0.730917,0.730249,0.66401,0.66401,0.663724,0.729581,0.730153,0.731108,0.754587,0.754492,0.754874,0.751342,0.751724,0.751533,0.751342,0.751438,0.75201
2287,0.761315,0.760838,0.760933,0.75578,0.755494,0.755876,0.771335,0.770953,0.77143,0.786508,0.78584,0.786508,0.812845,0.812368,0.812655,0.361381,0.361477,0.361668,0.707208,0.707685,0.707208,0.698715,0.698715,0.698524,0.689936,0.690127,0.690127,0.790611,0.790134,0.791184,0.730969,0.730778,0.730301,0.663693,0.663503,0.663503,0.729252,0.730206,0.730683,0.754349,0.75454,0.754635,0.7512,0.751295,0.751391,0.751391,0.751295,0.751868
2288,0.76142,0.760847,0.760752,0.755695,0.755504,0.755504,0.771343,0.770961,0.771725,0.786419,0.785942,0.786896,0.813135,0.812467,0.812753,0.360005,0.360195,0.360577,0.707414,0.707796,0.707319,0.698731,0.698731,0.698827,0.689858,0.690144,0.690335,0.790903,0.790522,0.791476,0.730887,0.730791,0.730409,0.663332,0.663427,0.663332,0.728978,0.730219,0.730409,0.754073,0.754645,0.754645,0.751115,0.751115,0.75121,0.751496,0.751401,0.751878
2289,0.761508,0.760936,0.760459,0.755498,0.755593,0.754926,0.771049,0.770762,0.771526,0.786122,0.785836,0.786981,0.813026,0.812167,0.812644,0.358525,0.358907,0.359479,0.70751,0.707701,0.707224,0.698542,0.698733,0.698828,0.689861,0.690147,0.690147,0.791083,0.790702,0.79156,0.730788,0.730693,0.730312,0.663148,0.663243,0.663243,0.728785,0.730121,0.730312,0.754258,0.754735,0.754544,0.7513,0.751109,0.751205,0.751491,0.751491,0.751968
2290,0.761252,0.760584,0.760012,0.755338,0.755338,0.754575,0.770695,0.770408,0.771267,0.785765,0.785574,0.786719,0.812759,0.8119,0.812472,0.3574,0.357591,0.358163,0.70736,0.707456,0.706979,0.698394,0.698585,0.698585,0.68981,0.690191,0.690001,0.791011,0.79063,0.791488,0.730538,0.730538,0.730348,0.663103,0.663007,0.663007,0.728631,0.72968,0.729871,0.754098,0.75467,0.754193,0.751332,0.751046,0.751141,0.751332,0.751332,0.751904
2291,0.761127,0.760555,0.759983,0.755501,0.755214,0.754642,0.770664,0.770378,0.771236,0.785732,0.785732,0.786876,0.812816,0.812053,0.81253,0.356293,0.356388,0.356865,0.707054,0.707245,0.706863,0.69828,0.69828,0.698375,0.689888,0.690365,0.689983,0.790977,0.7905,0.791549,0.730133,0.730419,0.730133,0.662803,0.662708,0.662708,0.728702,0.729465,0.729847,0.75407,0.754738,0.754165,0.7514,0.7514,0.750923,0.7514,0.751209,0.751877
2292,0.761082,0.760605,0.760319,0.755646,0.755169,0.754979,0.770999,0.770427,0.771571,0.786162,0.786066,0.78702,0.812863,0.812482,0.812958,0.355222,0.355127,0.355699,0.706916,0.707012,0.70663,0.698048,0.697952,0.698048,0.689847,0.690514,0.689942,0.79093,0.790453,0.791502,0.729803,0.730184,0.729803,0.662382,0.662478,0.662478,0.728754,0.729517,0.730089,0.754216,0.754883,0.754406,0.751641,0.751927,0.751069,0.751641,0.751546,0.751927
2293,0.760934,0.760457,0.760553,0.755404,0.755023,0.755118,0.77085,0.770564,0.771422,0.786391,0.7862,0.786772,0.812801,0.812705,0.813277,0.354105,0.354009,0.354486,0.706398,0.706779,0.706112,0.697722,0.697436,0.697626,0.689331,0.690285,0.689617,0.790777,0.790204,0.791158,0.729375,0.729852,0.729471,0.661873,0.661968,0.661968,0.728613,0.729375,0.730234,0.754165,0.754737,0.754451,0.751686,0.752067,0.751114,0.751781,0.751781,0.751686
2294,0.761031,0.760268,0.760935,0.755311,0.75512,0.755215,0.770468,0.770754,0.77104,0.786389,0.786198,0.786579,0.812605,0.8127,0.813463,0.353108,0.353012,0.353203,0.70612,0.706596,0.705834,0.697444,0.696873,0.697063,0.689055,0.689913,0.689437,0.790679,0.790202,0.79106,0.728999,0.729476,0.729381,0.661791,0.661791,0.661695,0.728523,0.729381,0.730238,0.754357,0.754643,0.754643,0.751688,0.752069,0.751116,0.751783,0.751879,0.751593
2295,0.761044,0.760281,0.761044,0.75542,0.755324,0.755324,0.77029,0.770766,0.770671,0.786113,0.786113,0.786304,0.812517,0.812612,0.81347,0.352021,0.352021,0.352021,0.705948,0.706615,0.705757,0.697179,0.696607,0.696797,0.688981,0.689553,0.689267,0.790784,0.790307,0.79107,0.729206,0.729302,0.729302,0.661814,0.661814,0.661814,0.728444,0.729302,0.730064,0.754371,0.754466,0.754753,0.751512,0.751797,0.751035,0.751416,0.751607,0.751416
2296,0.76101,0.760343,0.76101,0.755387,0.755483,0.755292,0.77016,0.770827,0.77035,0.785885,0.786076,0.786076,0.81238,0.812666,0.813524,0.351008,0.351104,0.350722,0.705924,0.706496,0.705638,0.697061,0.696584,0.696584,0.68896,0.689246,0.689341,0.790936,0.79046,0.791127,0.72956,0.729274,0.729274,0.661798,0.661703,0.661893,0.728321,0.729179,0.729846,0.754434,0.754434,0.755006,0.751575,0.751575,0.751194,0.751194,0.751385,0.751385
2297,0.760795,0.760319,0.760986,0.755078,0.755173,0.755078,0.770134,0.77061,0.770229,0.785857,0.786142,0.785952,0.812538,0.812824,0.813586,0.349905,0.35,0.349714,0.706004,0.706194,0.705527,0.696856,0.696379,0.696475,0.689042,0.689137,0.689518,0.791002,0.790526,0.791193,0.729826,0.729254,0.729159,0.661884,0.661503,0.661789,0.728206,0.728969,0.729731,0.754697,0.754411,0.755364,0.751743,0.751552,0.751457,0.751266,0.751457,0.751552
2298,0.760716,0.760049,0.760907,0.754904,0.754714,0.754904,0.770149,0.77034,0.770244,0.78587,0.786347,0.78587,0.812644,0.812739,0.813501,0.348916,0.349011,0.348725,0.70593,0.705835,0.705454,0.696783,0.696212,0.696212,0.689351,0.689161,0.689733,0.791015,0.790539,0.791206,0.730036,0.729179,0.729083,0.66172,0.661244,0.66172,0.728035,0.728512,0.729464,0.754809,0.754333,0.755285,0.751855,0.751474,0.751665,0.751284,0.751284,0.751569
2299,0.760583,0.759821,0.760774,0.754868,0.754487,0.754963,0.769823,0.770204,0.770013,0.785825,0.786396,0.78573,0.812495,0.812495,0.813353,0.347858,0.348049,0.347573,0.705528,0.705433,0.704956,0.696384,0.696003,0.695907,0.689335,0.689145,0.689716,0.790873,0.790397,0.791064,0.730007,0.72896,0.728864,0.661426,0.660855,0.661617,0.727436,0.727912,0.72896,0.754678,0.754011,0.754868,0.751725,0.751249,0.751534,0.751153,0.750963,0.751249
2300,0.76055,0.759693,0.760645,0.754741,0.754551,0.755027,0.769406,0.769787,0.769692,0.785689,0.786165,0.785594,0.812161,0.812161,0.813018,0.346994,0.346994,0.346328,0.705225,0.70513,0.704559,0.695989,0.695703,0.695703,0.689228,0.689132,0.689704,0.790831,0.790355,0.791117,0.729698,0.728936,0.728555,0.661137,0.660565,0.661327,0.726841,0.727412,0.72846,0.754456,0.753694,0.754456,0.751694,0.751123,0.751409,0.750933,0.750933,0.750933
2301,0.760421,0.759659,0.760611,0.754614,0.754614,0.754995,0.768988,0.769179,0.769084,0.785457,0.785552,0.785362,0.811826,0.811922,0.812683,0.34613,0.34594,0.345559,0.705017,0.704732,0.704256,0.695593,0.695117,0.695402,0.688834,0.68912,0.6895,0.790788,0.790407,0.791169,0.729292,0.729006,0.728245,0.660751,0.66018,0.660846,0.726436,0.727103,0.728054,0.754138,0.753472,0.754043,0.751568,0.750997,0.751377,0.750616,0.750997,0.750806
2302,0.760153,0.759677,0.760724,0.754538,0.754728,0.754919,0.768719,0.768909,0.768624,0.785469,0.785184,0.785374,0.811642,0.811832,0.812404,0.345481,0.3451,0.3451,0.704762,0.704476,0.704191,0.69534,0.694769,0.695054,0.688487,0.689249,0.689344,0.790894,0.790609,0.79118,0.728936,0.729031,0.72808,0.660221,0.659935,0.660506,0.726271,0.726938,0.727794,0.753776,0.753586,0.753681,0.751492,0.751016,0.751207,0.75035,0.751016,0.750636
2303,0.759832,0.759737,0.760783,0.754503,0.754789,0.754598,0.768681,0.768967,0.768586,0.78562,0.784953,0.785524,0.811788,0.811788,0.812549,0.34447,0.344375,0.344565,0.70445,0.704165,0.70407,0.695125,0.694554,0.694649,0.688273,0.689225,0.689035,0.791044,0.790663,0.791139,0.728811,0.728906,0.72824,0.659821,0.659631,0.660297,0.726146,0.727003,0.727573,0.753647,0.753837,0.753456,0.751363,0.751363,0.751077,0.750411,0.751268,0.750697
2304,0.759668,0.759573,0.760715,0.75434,0.754531,0.75415,0.768801,0.768992,0.768421,0.785641,0.784689,0.785545,0.811803,0.811803,0.812659,0.343349,0.343539,0.343825,0.704013,0.703823,0.703728,0.69469,0.694309,0.693929,0.68822,0.688981,0.688791,0.790873,0.790397,0.790873,0.728463,0.728463,0.728273,0.659394,0.659013,0.660155,0.726085,0.726941,0.727417,0.753579,0.754055,0.753579,0.751391,0.751582,0.751106,0.75063,0.751582,0.75082
2305,0.760058,0.759678,0.760629,0.754352,0.754256,0.753971,0.768809,0.768999,0.768238,0.785264,0.784408,0.785549,0.81161,0.811991,0.812847,0.342221,0.342507,0.342887,0.703465,0.703561,0.70337,0.694334,0.694049,0.693193,0.688247,0.688723,0.688532,0.79059,0.79021,0.79059,0.728005,0.728005,0.7281,0.658857,0.658571,0.659903,0.725817,0.726673,0.727339,0.75321,0.753971,0.753686,0.751213,0.751593,0.751118,0.750737,0.751498,0.750642
