511.500	0.074884
511.250	0.075471
511.000	0.077701
510.750	0.077846
510.500	0.078806
510.250	0.078318
510.000	0.078184
509.750	0.078763
509.500	0.078140
509.250	0.078457
509.000	0.079177
508.750	0.080732
508.500	0.079587
508.250	0.083392
508.000	0.080774
507.750	0.081308
507.500	0.079090
507.250	0.081005
507.000	0.081133
506.750	0.080000
506.500	0.080590
506.250	0.080914
506.000	0.079616
505.750	0.079450
505.500	0.077499
505.250	0.080724
505.000	0.080544
504.750	0.079074
504.500	0.080184
504.250	0.081054
504.000	0.079956
503.750	0.077701
503.500	0.076329
503.250	0.076936
503.000	0.077606
502.750	0.076561
502.500	0.075580
502.250	0.076544
502.000	0.076516
501.750	0.075059
501.500	0.074987
501.250	0.072814
501.000	0.074731
500.750	0.074449
500.500	0.074673
500.250	0.073865
500.000	0.074007
499.750	0.072493
499.500	0.072966
499.250	0.071169
499.000	0.070967
498.750	0.071026
498.500	0.069162
498.250	0.070202
498.000	0.069307
497.750	0.068671
497.500	0.067601
497.250	0.068580
497.000	0.066607
496.750	0.066195
496.500	0.065893
496.250	0.066829
496.000	0.065711
495.750	0.066386
495.500	0.062662
495.250	0.063198
495.000	0.062376
494.750	0.062209
494.500	0.059975
494.250	0.059189
494.000	0.059637
493.750	0.059275
493.500	0.058718
493.250	0.059064
493.000	0.057349
492.750	0.058123
492.500	0.056076
492.250	0.056036
492.000	0.055239
491.750	0.054449
491.500	0.054888
491.250	0.054852
491.000	0.055284
490.750	0.051544
490.500	0.051826
490.250	0.051735
490.000	0.053048
489.750	0.051438
489.500	0.052418
489.250	0.051890
489.000	0.050601
488.750	0.050464
488.500	0.049260
488.250	0.049631
488.000	0.046867
487.750	0.048602
487.500	0.046585
487.250	0.047845
487.000	0.046947
486.750	0.045901
486.500	0.046290
486.250	0.048265
486.000	0.047879
485.750	0.046214
485.500	0.045534
485.250	0.045488
485.000	0.044995
484.750	0.045988
484.500	0.044559
484.250	0.044252
484.000	0.042991
483.750	0.044490
483.500	0.043904
483.250	0.043738
483.000	0.044113
482.750	0.042179
482.500	0.043610
482.250	0.042652
482.000	0.043035
481.750	0.043605
481.500	0.043451
481.250	0.044392
481.000	0.045651
480.750	0.044269
480.500	0.041304
480.250	0.043411
480.000	0.044020
479.750	0.042329
479.500	0.044900
479.250	0.043181
479.000	0.044819
478.750	0.043954
478.500	0.044501
478.250	0.041563
478.000	0.040761
477.750	0.041953
477.500	0.041461
477.250	0.043113
477.000	0.043699
476.750	0.042543
476.500	0.042501
476.250	0.041436
476.000	0.042995
475.750	0.042592
475.500	0.041897
475.250	0.042253
475.000	0.041216
474.750	0.042653
474.500	0.041666
474.250	0.042709
474.000	0.041387
473.750	0.042602
473.500	0.043449
473.250	0.042784
473.000	0.043017
472.750	0.041756
472.500	0.042973
472.250	0.041447
472.000	0.040834
471.750	0.042886
471.500	0.042989
471.250	0.042857
471.000	0.042802
470.750	0.043072
470.500	0.042385
470.250	0.041353
470.000	0.040729
469.750	0.041077
469.500	0.041502
469.250	0.042095
469.000	0.039467
468.750	0.042589
468.500	0.042532
468.250	0.042593
468.000	0.041659
467.750	0.041425
467.500	0.040830
467.250	0.040486
467.000	0.041811
466.750	0.042452
466.500	0.041663
466.250	0.041075
466.000	0.041199
465.750	0.040986
465.500	0.040742
465.250	0.041067
465.000	0.041380
464.750	0.041415
464.500	0.041095
464.250	0.040375
464.000	0.042156
463.750	0.040776
463.500	0.042159
463.250	0.040841
463.000	0.041312
462.750	0.040603
462.500	0.040340
462.250	0.041143
462.000	0.039424
461.750	0.042819
461.500	0.041531
461.250	0.041026
461.000	0.039459
460.750	0.043184
460.500	0.042117
460.250	0.043045
460.000	0.041918
459.750	0.042611
459.500	0.041586
459.250	0.040479
459.000	0.041868
458.750	0.043495
458.500	0.043149
458.250	0.042746
458.000	0.044645
457.750	0.043729
457.500	0.047165
457.250	0.044397
457.000	0.044713
456.750	0.045691
456.500	0.046691
456.250	0.047176
456.000	0.046689
455.750	0.049200
455.500	0.047539
455.250	0.050277
455.000	0.049636
454.750	0.049462
454.500	0.050271
454.250	0.049024
454.000	0.052627
453.750	0.054270
453.500	0.052966
453.250	0.054229
453.000	0.055535
452.750	0.054570
452.500	0.056431
452.250	0.057737
452.000	0.058866
451.750	0.058744
451.500	0.060426
451.250	0.060616
451.000	0.062843
450.750	0.064658
450.500	0.064044
450.250	0.065597
450.000	0.066764
449.750	0.065925
449.500	0.071529
449.250	0.068758
449.000	0.070132
448.750	0.072380
448.500	0.075415
448.250	0.073840
448.000	0.076863
447.750	0.079933
447.500	0.079682
447.250	0.082235
447.000	0.084268
446.750	0.086876
446.500	0.086157
446.250	0.086473
446.000	0.090574
445.750	0.091252
445.500	0.096405
445.250	0.094679
445.000	0.101410
444.750	0.099879
444.500	0.101489
444.250	0.103875
444.000	0.108671
443.750	0.108818
443.500	0.109075
443.250	0.115128
443.000	0.115551
442.750	0.122467
442.500	0.124839
442.250	0.123520
442.000	0.127531
441.750	0.129455
441.500	0.133127
441.250	0.136058
441.000	0.141473
440.750	0.145932
440.500	0.146397
440.250	0.151923
440.000	0.154752
439.750	0.157134
439.500	0.163192
439.250	0.168223
439.000	0.175950
438.750	0.177659
438.500	0.183421
438.250	0.188556
438.000	0.193944
437.750	0.197521
437.500	0.205472
437.250	0.214333
437.000	0.220222
436.750	0.228488
436.500	0.235224
436.250	0.245794
436.000	0.253279
435.750	0.262490
435.500	0.274387
435.250	0.281594
435.000	0.294362
434.750	0.307654
434.500	0.318428
434.250	0.331725
434.000	0.344014
433.750	0.358213
433.500	0.372654
433.250	0.385782
433.000	0.399227
432.750	0.417863
432.500	0.431255
432.250	0.444204
432.000	0.457835
431.750	0.479194
431.500	0.494037
431.250	0.514576
431.000	0.529125
430.750	0.547862
430.500	0.564632
430.250	0.586565
430.000	0.605456
429.750	0.629038
429.500	0.649883
429.250	0.667144
429.000	0.687552
428.750	0.714125
428.500	0.733708
428.250	0.755026
428.000	0.779146
427.750	0.801865
427.500	0.824279
427.250	0.848503
427.000	0.873578
426.750	0.892989
426.500	0.911270
426.250	0.938729
426.000	0.961532
425.750	0.982128
425.500	1.010326
425.250	1.030616
425.000	1.051551
424.750	1.068030
424.500	1.093459
424.250	1.116436
424.000	1.136495
423.750	1.151660
423.500	1.172763
423.250	1.191369
423.000	1.210527
422.750	1.227507
422.500	1.248505
422.250	1.260407
422.000	1.279980
421.750	1.297066
421.500	1.308416
421.250	1.321636
421.000	1.338078
420.750	1.355169
420.500	1.360850
420.250	1.371746
420.000	1.374953
419.750	1.390728
419.500	1.396421
419.250	1.407561
419.000	1.416368
418.750	1.414014
418.500	1.422520
418.250	1.422329
418.000	1.422354
417.750	1.434644
417.500	1.430591
417.250	1.432708
417.000	1.421373
416.750	1.424429
416.500	1.416689
416.250	1.413341
416.000	1.413426
415.750	1.411218
415.500	1.407476
415.250	1.393344
415.000	1.391405
414.750	1.381882
414.500	1.376420
414.250	1.366967
414.000	1.350670
413.750	1.347816
413.500	1.343173
413.250	1.326268
413.000	1.318008
412.750	1.309519
412.500	1.295460
412.250	1.289708
412.000	1.279850
411.750	1.276736
411.500	1.259332
411.250	1.245128
411.000	1.237993
410.750	1.223487
410.500	1.213726
410.250	1.199070
410.000	1.191065
409.750	1.181276
409.500	1.172530
409.250	1.153793
409.000	1.151870
408.750	1.142764
408.500	1.130807
408.250	1.123879
408.000	1.114384
407.750	1.105854
407.500	1.094944
407.250	1.086218
407.000	1.081018
406.750	1.073428
406.500	1.066776
406.250	1.058985
406.000	1.055471
405.750	1.049306
405.500	1.043448
405.250	1.050865
405.000	1.040854
404.750	1.029464
404.500	1.024583
404.250	1.022514
404.000	1.018432
403.750	1.017809
403.500	1.015675
403.250	1.011633
403.000	1.007754
402.750	1.000842
402.500	0.993619
402.250	0.999313
402.000	0.995009
401.750	0.989586
401.500	0.986495
401.250	0.986617
401.000	0.979585
400.750	0.981948
400.500	0.982108
400.250	0.981142
400.000	0.969480
399.750	0.970268
399.500	0.963661
399.250	0.962188
399.000	0.963990
398.750	0.960517
398.500	0.957679
398.250	0.952415
398.000	0.951224
397.750	0.947127
397.500	0.943169
397.250	0.936181
397.000	0.932488
396.750	0.929048
396.500	0.923244
396.250	0.918052
396.000	0.914032
395.750	0.910927
395.500	0.908987
395.250	0.901331
395.000	0.894698
394.750	0.892367
394.500	0.884490
394.250	0.877766
394.000	0.873886
393.750	0.865306
393.500	0.856570
393.250	0.847011
393.000	0.839304
392.750	0.831255
392.500	0.827630
392.250	0.815081
392.000	0.811783
391.750	0.802845
391.500	0.795994
391.250	0.791864
391.000	0.779470
390.750	0.780521
390.500	0.765436
390.250	0.758910
390.000	0.752014
389.750	0.743258
389.500	0.736036
389.250	0.732356
389.000	0.724526
388.750	0.719942
388.500	0.709673
388.250	0.704465
388.000	0.702580
387.750	0.694521
387.500	0.686721
387.250	0.676887
387.000	0.670525
386.750	0.664345
386.500	0.663729
386.250	0.660840
386.000	0.649915
385.750	0.641044
385.500	0.642131
385.250	0.636810
385.000	0.632472
384.750	0.627670
384.500	0.620906
384.250	0.619780
384.000	0.617973
383.750	0.613612
383.500	0.605957
383.250	0.603716
383.000	0.599662
382.750	0.600225
382.500	0.598675
382.250	0.589050
382.000	0.587522
381.750	0.587931
381.500	0.579064
381.250	0.579852
381.000	0.576212
380.750	0.574434
380.500	0.569314
380.250	0.568541
380.000	0.568492
379.750	0.561826
379.500	0.565037
379.250	0.557784
379.000	0.559086
378.750	0.553926
378.500	0.551756
378.250	0.550526
378.000	0.540450
377.750	0.545503
377.500	0.541432
377.250	0.539178
377.000	0.535642
376.750	0.535830
376.500	0.535414
376.250	0.529838
376.000	0.529148
375.750	0.527179
375.500	0.522815
375.250	0.522558
375.000	0.519923
374.750	0.519511
374.500	0.519256
374.250	0.513310
374.000	0.510875
373.750	0.506200
373.500	0.503849
373.250	0.508343
373.000	0.499901
372.750	0.501612
372.500	0.495275
372.250	0.492159
372.000	0.496059
371.750	0.497950
371.500	0.488886
371.250	0.491654
371.000	0.483500
370.750	0.481534
370.500	0.482660
370.250	0.476762
370.000	0.475372
369.750	0.468629
369.500	0.467353
369.250	0.465912
369.000	0.468043
368.750	0.460166
368.500	0.460532
368.250	0.458279
368.000	0.456130
367.750	0.452843
367.500	0.448109
367.250	0.450168
367.000	0.444199
366.750	0.446414
366.500	0.442628
366.250	0.438350
